report_id,version,entity,city,state,injury_severity,incident_date,airbag,towed,narrative_len,vin,incident_time,driver_type,same_incident_id,same_vehicle_id,service_context,operator,any_injury,serious_plus,metro,quarter
30270-13538,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1186,SADHW2S18R1,00:34,,ba6ff2626e5b676,460fc9cea965237,True,waymo,False,False,california,2025Q4
30270-13514,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,685,SADHW2S10M1,08:20,,be040e4724f444b,54438cbdb57334f,False,waymo,False,False,california,2025Q4
30270-13512,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,879,SADHW2S18R1,12:07,,f6223253045ded5,6028033716b9247,False,waymo,False,False,california,2025Q4
30270-13507,1,Waymo LLC,Brisbane,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1158,SADHW2S14M1,05:54,,617413a35322fb6,e9b9f799cbe72bd,False,waymo,False,False,california,2025Q4
30270-13495,1,Waymo LLC,San Francisco,CA,Minor W/ Hospitalization,2025-12-01,False,False,974,SADHW2S14R1,01:41,,9e214c49cbfb0e9,1ec1e1fbdc53e3e,True,waymo,True,False,california,2025Q4
30270-13491,1,Waymo LLC,Los Angeles,CA,Minor W/ Hospitalization,2025-12-01,False,False,1055,SADHW2S10R1,21:48,,ac64bde20c3ffee,7d546377e77850f,True,waymo,True,False,california,2025Q4
30270-13490,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-12-01,False,False,1022,SADHW2S19R1,22:17,,29280726fd13302,a88fd3ac5a8e5d9,True,waymo,True,False,california,2025Q4
30270-13509,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,684,SADHW2S17R1,04:08,,a7d9250aa69b874,8e517baefc043c1,False,waymo,False,False,california,2025Q4
30270-13486,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1097,SADHW2S11R1,14:37,,8ad2398b05d30a4,58d901559d96b10,True,waymo,False,False,california,2025Q4
30270-13484,1,Waymo LLC,Inglewood,CA,No Injured Reported,2025-12-01,False,False,921,SADHW2S12R1,17:22,,59f1938f3e901e0,f07aedd654e601f,False,waymo,False,False,california,2025Q4
30270-13444,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,924,SADHW2S14R1,15:41,,572eda94d5649db,d63bb65fa259846,True,waymo,False,False,california,2025Q4
30270-13443,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,707,SADHW2S10R1,08:39,,fc7eec2d8b4d9a8,b457904576cc173,True,waymo,False,False,california,2025Q4
30270-13447,1,Waymo LLC,Brisbane,CA,Property Damage. No Injured Reported,2025-12-01,False,False,911,SADHW2S13R1,05:08,,16727ae80e39d98,e922e2c8d565ac4,False,waymo,False,False,california,2025Q4
30270-13442,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,861,SADHW2S1XR1,23:07,,726438b36fdd328,b2d5a6b55702ba9,True,waymo,False,False,california,2025Q4
30270-13388,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-12-01,False,False,972,SADHW2S16R1,10:50,,0e0a5572bcb3b2d,37a4ba23679a881,True,waymo,True,False,california,2025Q4
30270-13402,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-12-01,False,False,817,SADHW2S1XR1,21:07,,1b34daff9fc7fdc,a77007ff26ff23c,True,waymo,False,False,california,2025Q4
30270-13407,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,826,SADHW2S18R1,07:48,,f423f59614d8fee,fb9197179f4171e,False,waymo,False,False,california,2025Q4
30270-13384,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,867,SADHW2S11R1,02:04,,4883424a68be80b,ef2a8b56a677197,False,waymo,False,False,california,2025Q4
30270-13371,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1119,SADHW2S13R1,08:16,,ace913e621d7d1a,bd087b9be58a532,True,waymo,False,False,california,2025Q4
30270-13370,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-12-01,False,False,1059,SADHW2S13R1,01:35,,5c611728d7fbd04,f7c884a4ace1a1c,True,waymo,True,False,california,2025Q4
30270-13369,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1097,SADHW2S19R1,09:36,,0d2954a0b45051c,901ac6c47f6f733,True,waymo,False,False,california,2025Q4
30270-13365,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,873,SADHW2S19R1,15:03,,09904a03b2631e9,811501f21ba41ae,False,waymo,False,False,california,2025Q4
30270-13373,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,826,SADHW2S17R1,12:14,,4e7a4a189feb7da,355fffe523496f6,True,waymo,False,False,california,2025Q4
30270-13310,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,959,SADHW2S15R1,17:06,,ffd4525ad4b2419,f283fd35d508288,False,waymo,False,False,california,2025Q4
30270-13270,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,647,SADHW2S10R1,20:17,,d60f282760e4cfc,e93f9538f643ca4,False,waymo,False,False,california,2025Q4
30270-13268,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,788,SADHW2S12M1,17:59,,ec68eb1eab1b37e,0248bb53d9ff007,True,waymo,False,False,california,2025Q4
30270-13255,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1091,SADHW2S14R1,23:29,,08f2facfc20c80b,d3d11a83f01da9b,True,waymo,False,False,california,2025Q4
30270-13162,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,903,SADHW2S15R1,12:49,,d624ad27f53c2c6,21e65646a3a5d17,False,waymo,False,False,california,2025Q4
30270-13091,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,959,SADHW2S11R1,11:03,,78395c1007ca02d,84abb19645061b5,False,waymo,False,False,california,2025Q4
30270-13056,1,Waymo LLC,San Francisco,CA,Unknown,2025-10-01,False,False,1319,SADHW2S16M1,20:17,,7ef0a8cc1427085,a441b0846fe8fa2,True,waymo,False,False,california,2025Q4
30270-13196,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1028,SADHW2S12R1,20:38,,ea640166d0e943a,d25da391509bc81,True,waymo,False,False,california,2025Q4
30270-13195,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-11-01,False,False,1304,SADHW2S15R1,22:15,,5e05dd39035930e,fca02512b868cef,True,waymo,True,False,california,2025Q4
30270-13189,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,826,SADHW2S14R1,23:37,,600e5d97e4280fc,f465dbb2ddb5bab,False,waymo,False,False,california,2025Q4
30270-13155,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,915,SADHW2S15R1,21:57,,26de6e7410cd8c2,79d05e1e02f84e1,True,waymo,False,False,california,2025Q4
30270-13129,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,834,SADHW2S11R1,01:43,,b1e228f313db6c5,0ba11a1b60dcc37,True,waymo,False,False,california,2025Q4
30270-13254,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,805,SADHW2S12R1,11:31,,3dec32a59a22b69,ffc74d25377329c,False,waymo,False,False,california,2025Q4
30270-13251,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,975,SADHW2S16R1,10:17,,4854612b6fd614b,bb2eab344cefc5c,True,waymo,False,False,california,2025Q4
30270-13250,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,773,SADHW2S19R1,15:46,,7de80c3d901a4ae,d62ec20de337df3,False,waymo,False,False,california,2025Q4
30270-13236,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,867,SADHW2S15R1,00:23,,15cb5b781820fcc,15a27e37627e8f0,False,waymo,False,False,california,2025Q4
30270-13235,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,899,SADHW2S17R1,10:36,,d0fc94d6374ada4,8728edfe6c7deed,False,waymo,False,False,california,2025Q4
30270-13206,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,788,SADHW2S11R1,08:32,,6c0b324ca409978,a862c8051fbc12b,False,waymo,False,False,california,2025Q4
30270-13274,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,894,SADHW2S17R1,12:53,,260ce8366bd8421,a2266df1e621912,True,waymo,False,False,california,2025Q4
30270-13205,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1128,SADHW2S12R1,21:16,,a30779c2f50647e,6d2318ba0a5406d,True,waymo,False,False,california,2025Q4
30270-13204,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,859,SADHW2S15R1,02:33,,78c1cd4769f96d4,ebb5b1fdc239147,False,waymo,False,False,california,2025Q4
30270-13199,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-11-01,False,False,967,SADHW2S10R1,02:48,,cf7fad3cdabde9d,a1622129a5a9075,True,waymo,False,False,california,2025Q4
30270-13312,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1083,SADHW2S14R1,12:55,,edec9e54071c6ad,e10051ac79c1a41,False,waymo,False,False,california,2025Q4
30270-13201,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,796,SADHW2S16R1,06:08,,f6c34d57b306684,273136d68399ed3,False,waymo,False,False,california,2025Q4
30270-13102,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,806,SADHW2S11R1,01:15,,091301476ab8ada,155e3eb9d3e6a97,True,waymo,False,False,california,2025Q4
30270-13238,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,804,SADHW2S18R1,12:04,,ea62cd0a21f6a7a,88de18aafbf11eb,True,waymo,False,False,california,2025Q4
30270-13066,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,944,SADHW2S14M1,16:40,,9f0d1fe0d47387b,afa8e157cfb1282,False,waymo,False,False,california,2025Q4
30270-13082,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1204,SADHW2S18R1,16:42,,403c5fc83552c95,997b7ef6cfcc5ec,True,waymo,False,False,california,2025Q4
30270-13099,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1193,SADHW2S11R1,03:15,,d9550aa70b90958,4f8d0c1691f7096,True,waymo,False,False,california,2025Q4
30270-13325,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,821,SADHW2S14R1,15:58,,b1206b74c116caf,7ae1e7e1f5844a9,False,waymo,False,False,california,2025Q4
30270-13324,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,865,SADHW2S10R1,12:15,,2234317073e09fd,1070c2b8ab10432,False,waymo,False,False,california,2025Q4
30270-13320,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,921,SADHW2S14R1,10:51,,d5ace6c48f831a4,ed38e2ed75f2082,True,waymo,False,False,california,2025Q4
30270-13301,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,920,SADHW2S17R1,00:28,,edcc53966f2dc75,50bbe94a2ce380c,True,waymo,False,False,california,2025Q4
30270-13302,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1257,SADHW2S16R1,02:14,,f91f501cceb2bff,effac9fa5c4915b,False,waymo,False,False,california,2025Q4
30270-13300,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-12-01,False,False,1155,SADHW2S11R1,06:38,,fe2407fd3ee875d,fd959912b62761c,False,waymo,False,False,california,2025Q4
30270-13244,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-11-01,False,False,978,SADHW2S14R1,19:31,,be7eac3aa1b0084,bdb4a338e7977cc,True,waymo,True,False,california,2025Q4
30270-13243,1,Waymo LLC,West Hollywood,CA,Property Damage. No Injured Reported,2025-11-01,False,False,878,SADHW2S1XR1,16:58,,34255619c1b3a52,68c3b5d8bbc4501,True,waymo,False,False,california,2025Q4
30270-13242,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,905,SADHW2S10R1,17:40,,85b8b6408eea2a0,18006b05dea18c1,True,waymo,False,False,california,2025Q4
30270-13240,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,851,SADHW2S13R1,15:03,,741c5bf006b3e9d,951d311f0c41142,True,waymo,False,False,california,2025Q4
30270-13239,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,971,SADHW2S14R1,20:15,,139935829f21dda,7c3f1de66ea3713,True,waymo,False,False,california,2025Q4
30270-13197,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,942,SADHW2S13R1,00:14,,fd92b0f3985c4b4,ffa7f9ea6625ecf,True,waymo,False,False,california,2025Q4
30270-13193,1,Waymo LLC,Culver City,CA,Property Damage. No Injured Reported,2025-11-01,False,False,725,SADHW2S1XR1,22:21,,3eca389fa864457,8bca46fb742822f,False,waymo,False,False,california,2025Q4
30270-13198,1,Waymo LLC,San Francisco,CA,Unknown,2025-11-01,False,False,1010,SADHW2S1XM1,10:09,,2908275d904dec6,3f5f631b7210b62,True,waymo,False,False,california,2025Q4
30270-13167,1,Waymo LLC,Los Angeles,CA,Unknown,2025-11-01,False,False,1267,SADHW2S12R1,16:52,,bb1ec8d2c85745a,325813006f5b1c1,True,waymo,False,False,california,2025Q4
30270-13159,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,926,SADHW2S15R1,07:25,,3e398b2b7ba7092,51d56ca05c97adb,False,waymo,False,False,california,2025Q4
30270-13137,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,978,SADHW2S1XR1,21:12,,76d67222293b2a7,1c25739d06e15fb,True,waymo,False,False,california,2025Q4
30270-13133,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1113,SADHW2S16R1,15:49,,88a86c91ffa1cc2,4e033cceec1fff0,False,waymo,False,False,california,2025Q4
30270-13130,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1159,SADHW2S14R1,02:51,,d7d97ff4b2b411a,1fc36c5073992f4,True,waymo,False,False,california,2025Q4
30270-13128,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,880,SADHW2S10R1,01:59,,50423c969f57fbe,b6e31bec9d67330,True,waymo,False,False,california,2025Q4
30270-13126,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1004,SADHW2S12R1,07:34,,0de678124c2f3b5,c44ff41bddd0e5d,False,waymo,False,False,california,2025Q4
30270-11849,2,Waymo LLC,Los Angeles,CA,Unknown,2025-10-01,False,False,1174,SADHW2S15R1,22:16,,4ef86957b945a92,f8a19e7e07f0a4f,True,waymo,False,False,california,2025Q4
30270-11865,1,Waymo LLC,Los Angeles,CA,No Injured Reported,2025-10-01,False,False,1272,SADHW2S19R1,15:57,,c7e36d5fe485dd7,23b0138d7f69a3a,False,waymo,False,False,california,2025Q4
30270-13096,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,792,SADHW2S18R1,11:32,,7454cf9f599bad4,8bd85bd5523157a,False,waymo,False,False,california,2025Q4
30270-12070,1,Waymo LLC,San Francisco,CA,No Injured Reported,2025-10-01,False,False,1302,SADHW2S13R1,23:40,,bab70714966d661,4eaee7586add6a2,True,waymo,False,False,california,2025Q4
30270-12063,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,875,SADHW2S17R1,16:58,,958f8512e398c60,f107e16bbd3d30a,True,waymo,False,False,california,2025Q4
30270-12062,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,893,SADHW2S17R1,09:07,,b25a04701162c4a,0ac38e425725ce6,True,waymo,False,False,california,2025Q4
30270-12042,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1095,SADHW2S19R1,11:08,,af51331ccae3fad,70b9e5874a1ba07,False,waymo,False,False,california,2025Q4
30270-12008,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,776,SADHW2S11R1,00:09,,dd60301d1790d57,f1ee4f3524445ac,True,waymo,False,False,california,2025Q4
30270-11949,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,872,SADHW2S17R1,07:25,,76e2cf9103d86dc,5ce6300cb8b203c,False,waymo,False,False,california,2025Q4
30270-11955,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,854,SADHW2S15R1,09:45,,32f2ada59815439,6060f6e3fa3dfaf,False,waymo,False,False,california,2025Q4
30270-11907,1,Waymo LLC,Santa Monica,CA,Property Damage. No Injured Reported,2025-10-01,False,False,948,SADHW2S12R1,13:20,,305dbd71a578ade,fd6207c55ca1b6d,False,waymo,False,False,california,2025Q4
30270-11928,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,811,SADHW2S12R1,14:50,,8c2cc8c1d4b3c72,d25da391509bc81,True,waymo,False,False,california,2025Q4
30270-13053,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-10-01,False,False,839,SADHW2S13R1,15:33,,0af5ed944abe6b7,121065d061521a2,True,waymo,True,False,california,2025Q4
30270-11956,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,789,SADHW2S16R1,13:37,,707d7e7f6f3224f,0df8cfd5d5e20fd,True,waymo,False,False,california,2025Q4
30270-11953,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,895,SADHW2S12R1,12:58,,11a005287474baf,f07aedd654e601f,True,waymo,False,False,california,2025Q4
30270-11791,2,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-09-01,False,False,1661,SADHW2S12R1,22:29,,ceedaf1e659d839,15f901629190a97,True,waymo,True,False,california,2025Q3
30270-12046,1,Waymo LLC,Daly City,CA,Property Damage. No Injured Reported,2025-10-01,False,False,835,SADHW2S14R1,14:56,,21069cdd3025f5a,e3132dbbe830dd9,False,waymo,False,False,california,2025Q4
30270-11988,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,876,SADHW2S19R1,11:58,,8b66840412da94b,ff7429741cdfc6a,False,waymo,False,False,california,2025Q4
30270-11999,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,783,SADHW2S16R1,09:15,,f41f1630738f1f1,51ae6d3ea18e62e,False,waymo,False,False,california,2025Q4
30270-13025,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,959,SADHW2S16R1,23:29,,2d38ff113274d20,6ed438caf6bf398,True,waymo,False,False,california,2025Q4
30270-11882,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,766,SADHW2S1XR1,02:25,,8323c3f4e4a2b38,21292cd005776a3,False,waymo,False,False,california,2025Q4
30270-13089,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1082,SADHW2S13R1,11:09,,331e58653eefc19,ede3c2a152c3379,True,waymo,False,False,california,2025Q4
30270-13067,1,Waymo LLC,Culver City,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1051,SADHW2S13R1,08:28,,e7860f4e249fa50,ce2a69333b0f094,True,waymo,False,False,california,2025Q4
30270-13065,1,Waymo LLC,San Francisco,CA,Minor W/ Hospitalization,2025-11-01,False,False,1273,SADHW2S16R1,01:03,,3868794c4d4b3e8,080c9d31a6e9386,True,waymo,True,False,california,2025Q4
30270-13079,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1328,SADHW2S18R1,04:20,,015a78523465889,4eac2ea7846f880,True,waymo,False,False,california,2025Q4
30270-13068,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,917,SADHW2S1XR1,17:33,,534cbfd41219280,13965860762147e,True,waymo,False,False,california,2025Q4
30270-13064,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1328,SADHW2S13R1,19:09,,39e914432c9731f,9be4aef4dcd7251,True,waymo,False,False,california,2025Q4
30270-13063,1,Waymo LLC,Los Angeles,CA,Minor W/O Hospitalization,2025-11-01,False,False,1090,SADHW2S13R1,06:22,,f5ef8226f63632b,d9d5dc741b88875,False,waymo,True,False,california,2025Q4
30270-13062,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,971,SADHW2S17R1,14:22,,1dfe493f4f85e40,6128170f11b5f5d,True,waymo,False,False,california,2025Q4
30270-13080,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,934,SADHW2S17R1,17:47,,2a1910c31a9964b,e74690add55a695,True,waymo,False,False,california,2025Q4
30270-13055,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,870,SADHW2S11R1,10:23,,cb29a083da839a5,c42ee51ae3db3a1,False,waymo,False,False,california,2025Q4
30270-13054,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,861,SADHW2S18R1,13:15,,ce7cc3f092cf1bf,ae33401c44a202c,True,waymo,False,False,california,2025Q4
30270-12054,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,920,SADHW2S11R1,11:32,,4a4270ce39bd820,cc19d5fa0abfd73,False,waymo,False,False,california,2025Q4
30270-12055,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,851,SADHW2S15R1,12:39,,3cae49a5f1c9b2a,7da345decfc676a,False,waymo,False,False,california,2025Q4
30270-13023,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,929,SADHW2S15R1,10:28,,5a2e2ce28378bff,00fa24afe50168b,True,waymo,False,False,california,2025Q4
30270-12061,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1007,SADHW2S1XR1,10:26,,9272efdb850fed3,2b28a9bcb04302b,False,waymo,False,False,california,2025Q4
30270-12056,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,1003,SADHW2S14R1,15:52,,bde66b9c66c03b6,5536bd254ad47c9,True,waymo,False,False,california,2025Q4
30270-12060,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,910,SADHW2S15R1,22:05,,0368ea25cf26444,924d835e7fa4380,True,waymo,False,False,california,2025Q4
30270-12047,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-11-01,False,False,944,SADHW2S15R1,03:11,,39921144de0d421,ebb5b1fdc239147,False,waymo,False,False,california,2025Q4
30270-12049,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2025-11-01,False,False,873,SADHW2S19R1,08:08,,32c00f0d6c5ba03,4eb2e6f1d8cb241,False,waymo,False,False,california,2025Q4
30270-12059,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,884,SADHW2S1XR1,09:31,,81936f2041c0cfa,3ea61b389aef32a,False,waymo,False,False,california,2025Q4
30270-12045,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,968,SADHW2S14R1,17:22,,5a3c442be71fcfe,3bd6f15920c9303,True,waymo,False,False,california,2025Q4
30270-12018,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,937,SADHW2S1XR1,13:34,,dc57e0dc1c2928f,d169222ce9d6e00,True,waymo,False,False,california,2025Q4
30270-12050,1,Waymo LLC,San Francisco,CA,Minor W/ Hospitalization,2025-10-01,False,False,1079,SADHW2S12R1,16:05,,ef0962cc3b93fcf,2a5a106a11a29bc,False,waymo,True,False,california,2025Q4
30270-12013,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1032,SADHW2S13R1,09:28,,aae416a964f693a,5b17610c6bb8c35,True,waymo,False,False,california,2025Q4
30270-12007,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1289,SADHW2S18R1,16:00,,45e88d54187c94f,ddec96410df0c7c,False,waymo,False,False,california,2025Q4
30270-11998,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,908,SADHW2S19R1,10:24,,b33311e46ea3535,7625ec85951a6b0,True,waymo,False,False,california,2025Q4
30270-11997,1,Waymo LLC,San Francisco,CA,Unknown,2025-10-01,False,False,2166,SADHW2S10R1,09:11,,9dd54dcd7afd557,e93f9538f643ca4,True,waymo,False,False,california,2025Q4
30270-11995,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1347,SADHW2S10R1,22:26,,5dd7038d2ace4ed,51811b9254fc2f9,True,waymo,False,False,california,2025Q4
30270-11936,1,Waymo LLC,San Mateo,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1039,SADHW2S15R1,22:12,,4dba4909c267c16,40d4b09e1a7b48f,True,waymo,False,False,california,2025Q4
30270-11951,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,802,SADHW2S17R1,17:25,,0b9e6fdfdb3821e,fc50fa8e69efc2e,False,waymo,False,False,california,2025Q4
30270-11931,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,923,SADHW2S12M1,16:58,,7aa05063c1e8fab,1d6132bddbe10e4,True,waymo,False,False,california,2025Q4
30270-11926,1,Waymo LLC,South San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,870,SADHW2S1XM1,07:49,,d467f1a99590b12,96175a696e60941,True,waymo,False,False,california,2025Q4
30270-11925,1,Waymo LLC,Los Angeles,CA,Property Damage. No Injured Reported,2025-10-01,False,False,873,SADHW2S19R1,00:59,,52b720a94612208,644430fcc38b0d9,False,waymo,False,False,california,2025Q4
30270-11924,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1025,SADHW2S16R1,09:10,,e546747f8848f04,3caa16ede38ed4a,True,waymo,False,False,california,2025Q4
30270-11904,1,Waymo LLC,San Francisco,CA,Property Damage. No Injured Reported,2025-10-01,False,False,1169,SADHW2S14R1,22:40,,f52b37f18c501f5,15f97c34d4c692d,True,waymo,False,False,california,2025Q4
